order_id,order_datetime,customer_id,restaurant_id,partner_id,items_count,order_value,payment_method,status,estimated_delivery_mins,delivery_duration,delivery_distance_km,tip_amount,restaurant_name,cuisine,rating_x,address_x,city_x,opening_time,closing_time,avg_cost_for_two,partner_name,vehicle_type,vehicle_no,phone_x,rating_y,joined_date,active,customer_name,phone_y,email,signup_date,address_y,city_y,postcode,loyalty_points,order_hour,order_day,order_month
ORD504475,2023-01-10 23:17:00,CUST1420,REST3213,DP2165,5,1622.24,UPI,delivered,36,76,5.88,50,Spice Desai,Desserts,4.28,180 Road,Ahmedabad,8:00,01:00,1081,Reyansh Nair,Bike,DL85V8794,8843598994,4.72,2020-08-06,False,Tara Saxena,9987852743,tara.saxena420@example.com,2020-05-22,161 Station Road,Pune,756002,1406,23,Tuesday,1
ORD504476,2023-01-12 13:23:00,CUST1031,REST3311,DP2219,4,1075.26,UPI,delivered,32,49,1.83,100,Cafe Chopra,South Indian,4.29,84 Street,Lucknow,10:00,00:30,1078,Kabir Malhotra,Scooter,UP84J1864,8784439947,4.62,2021-12-31,True,Khushi Joshi,9840847567,khushi.joshi31@example.com,2019-07-29,109 Station Road,Hyderabad,595100,511,13,Thursday,1
ORD504477,2023-01-14 21:39:00,CUST1562,REST3009,DP2524,6,477.76,Cash,delivered,27,24,4.85,100,Cafe Agarwal,Seafood,4.8,123 Street,Jaipur,10:00,01:00,270,Riya Malhotra,Bike,MH47Q9401,8893481499,4.37,2023-03-21,True,Rhea Chopra,9858734024,rhea.chopra562@example.com,2021-11-17,170 Sector,Bengaluru,989789,1143,21,Saturday,1
ORD504478,2023-01-01 08:17:00,CUST1536,REST3423,DP2104,5,1152.01,Wallet,delivered,23,13,1.5,0,Corner Saxena,South Indian,5.0,171 Road,Lucknow,11:00,23:00,977,Khushi Desai,Bike,UP54K8674,8747813692,4.55,2025-04-28,True,Kabir Malhotra,9669474295,kabir.malhotra536@example.com,2022-11-12,163 Sector,Pune,559865,977,8,Sunday,1
ORD504479,2023-01-20 17:17:00,CUST1507,REST3514,DP2211,5,821.41,Card,delivered,46,51,1.72,10,House Joshi,Seafood,4.26,109 Street,Hyderabad,8:00,01:00,757,Maya Gupta,Car,DL34R7301,8793428086,4.94,2025-06-02,False,Priya Verma,9812489610,priya.verma507@example.com,2021-09-19,177 Station Road,Mumbai,891975,973,17,Friday,1
ORD504480,2023-01-03 21:51:00,CUST1311,REST3033,DP2170,6,1205.17,Cash,delivered,23,50,0.15,0,Cafe Agarwal,South Indian,4.03,137 Lane,Lucknow,11:00,22:00,824,Pooja Verma,Bike,KA51L7208,8636328270,4.33,2024-07-03,False,Khushi Desai,9862437519,khushi.desai311@example.com,2019-01-08,231 Block,Jaipur,957975,113,21,Tuesday,1
ORD504481,2023-01-07 14:53:00,CUST1185,REST3367,DP2043,1,117.05,Wallet,picked_up,28,41,5.86,20,House Desai,Mexican,4.92,133 Lane,Pune,11:00,22:00,283,Amit Joshi,Bicycle,TN32L8925,8736245833,4.51,2019-06-10,True,Arjun Kapoor,9997804735,arjun.kapoor185@example.com,2018-05-06,24 Block,Chennai,504468,859,14,Saturday,1
ORD504482,2023-01-11 04:50:00,CUST1373,REST3373,DP2327,4,302.33,Wallet,delivered,40,43,1.46,50,Bites Kapoor,Continental,3.94,14 Avenue,Hyderabad,9:00,00:30,437,Pooja Mehta,Bicycle,TN56W4033,8836043794,4.84,2023-07-21,True,Maya Nair,9674721220,maya.nair373@example.com,2021-05-25,62 Cross Street,Bengaluru,859979,866,4,Wednesday,1
ORD504483,2023-01-15 10:34:00,CUST1152,REST3568,DP2072,1,740.26,Wallet,delivered,27,59,5.11,0,Taste Malhotra,Fast Food,4.44,7 Avenue,Delhi,10:00,21:30,1141,Neha Saxena,Bicycle,UP42L1324,8821062454,4.59,2017-05-11,True,Saira Mehta,9670952750,saira.mehta152@example.com,2024-01-19,225 Cross Street,Lucknow,636169,558,10,Sunday,1
ORD504484,2023-01-18 00:37:00,CUST1003,REST3349,DP2403,1,126.13,Cash,cancelled,35,45,3.54,0,Corner Singh,North Indian,4.3,160 Avenue,Ahmedabad,9:00,22:00,867,Meera Jain,Scooter,KA97T3151,8792760417,4.61,2023-06-18,True,Tara Desai,9749352498,tara.desai3@example.com,2018-01-27,195 Station Road,Pune,466778,569,0,Wednesday,1
ORD504485,2023-01-11 21:30:00,CUST1215,REST3535,DP2290,1,319.07,Wallet,delivered,30,20,6.21,50,House Bhatia,Italian,4.59,68 Avenue,Kolkata,10:00,01:00,890,Amit Desai,Bike,KA72S9686,8894456897,4.54,2020-12-28,False,Kavya Singh,9872563839,kavya.singh215@example.com,2024-01-20,214 Block,Mumbai,804083,689,21,Wednesday,1
ORD504486,2023-01-18 17:20:00,CUST1029,REST3441,DP2388,1,103.36,Card,delivered,39,71,1.24,0,Hub Rao,Street Food,4.02,66 Street,Mumbai,9:00,21:30,770,Kavya Bhatia,Scooter,KA26R1673,8911646536,4.89,2018-01-04,True,Maya Jain,9790212059,maya.jain29@example.com,2022-10-01,106 Sector,Mumbai,816073,1338,17,Wednesday,1
ORD504487,2023-01-08 19:15:00,CUST1198,REST3081,DP2451,4,312.77,UPI,delivered,31,39,1.53,20,Corner Malhotra,Desserts,3.75,68 Street,Pune,10:00,00:30,267,Aniket Gupta,Bike,UP26P8499,8669463141,4.89,2023-11-25,True,Karan Gupta,9641005865,karan.gupta198@example.com,2023-09-22,163 MG Road,Lucknow,644723,397,19,Sunday,1
ORD504488,2023-01-07 15:24:00,CUST1383,REST3385,DP2474,6,607.7,Card,delivered,37,45,0.58,0,House Iyer,Chinese,3.74,77 Complex,Lucknow,9:00,21:30,435,Riya Das,Bike,TN54U4485,8914154932,5.0,2025-06-05,True,Anaya Singh,9612125289,anaya.singh383@example.com,2021-11-06,166 MG Road,Bengaluru,886459,499,15,Saturday,1
ORD504489,2023-01-05 20:17:00,CUST1235,REST3396,DP2462,3,224.71,Cash,delivered,36,42,3.11,0,Kitchen Jain,Chinese,4.92,42 Avenue,Lucknow,8:00,01:00,319,Karan Nair,Bicycle,MH25V9713,8696499001,4.39,2016-03-18,True,Neha Joshi,9781756175,neha.joshi235@example.com,2019-12-19,213 Sector,Jaipur,772423,373,20,Thursday,1
ORD504490,2023-01-09 22:44:00,CUST1017,REST3393,DP2569,2,370.12,UPI,delivered,34,50,0.35,20,Corner Khan,Desserts,3.93,1 Complex,Ahmedabad,11:00,22:00,621,Arjun Nair,Bike,DL16U3318,8709639785,4.49,2017-05-29,True,Ishaan Singh,9757571681,ishaan.singh17@example.com,2022-11-16,41 Sector,Mumbai,867168,1473,22,Monday,1
ORD504491,2023-01-01 11:41:00,CUST1381,REST3199,DP2241,5,377.93,Cash,delivered,26,54,0.0,30,Dine Jain,South Indian,4.21,175 Lane,Chennai,8:00,23:00,385,Pooja Patel,Scooter,KA23B2194,8637802330,4.57,2022-05-29,True,Aniket Kapoor,9787007520,aniket.kapoor381@example.com,2021-07-01,88 Sector,Chennai,656428,989,11,Sunday,1
ORD504492,2023-01-17 00:42:00,CUST1445,REST3409,DP2386,6,1001.0,Card,preparing,18,40,4.4,0,Spice Gupta,Continental,3.99,185 Lane,Pune,8:00,23:00,684,Isha Jain,Scooter,UP42C2561,8899037084,4.7,2016-08-28,True,Rhea Joshi,9731601488,rhea.joshi445@example.com,2019-09-09,2 Sector,Mumbai,354315,1109,0,Tuesday,1
ORD504493,2023-01-11 14:38:00,CUST1327,REST3529,DP2569,1,409.42,Cash,delivered,51,81,7.33,50,Grill Patel,Seafood,4.33,134 Lane,Pune,11:00,22:00,592,Arjun Nair,Bike,DL16U3318,8709639785,4.49,2017-05-29,True,Priya Gupta,9888798038,priya.gupta327@example.com,2023-04-24,62 Station Road,Hyderabad,851948,295,14,Wednesday,1
ORD504494,2023-01-01 10:43:00,CUST1197,REST3429,DP2228,3,753.58,Cash,delivered,36,47,2.81,0,Dine Iyer,Italian,3.79,42 Avenue,Kolkata,9:00,23:00,1117,Tara Bhatia,Car,KA70X9724,8725445960,4.39,2020-04-04,False,Priya Iyer,9642223335,priya.iyer197@example.com,2022-06-10,223 Cross Street,Kolkata,342335,682,10,Sunday,1
ORD504495,2023-01-03 09:30:00,CUST1141,REST3399,DP2123,5,834.35,Wallet,delivered,39,68,0.55,0,Kitchen Singh,Seafood,4.43,116 Complex,Kolkata,11:00,00:30,897,Arjun Desai,Car,UP37X2264,8988469338,4.18,2019-08-22,False,Meera Verma,9757500627,meera.verma141@example.com,2022-01-08,96 Sector,Bengaluru,366059,1087,9,Tuesday,1
ORD504496,2023-01-02 06:52:00,CUST1168,REST3161,DP2213,1,81.36,Cash,delivered,43,51,1.87,10,Cafe Malhotra,Fast Food,4.25,93 Street,Pune,8:00,01:00,194,Rhea Nair,Scooter,TN27C3248,8944801528,4.8,2025-01-14,False,Meera Chopra,9916138005,meera.chopra168@example.com,2021-08-19,5 Station Road,Hyderabad,164944,259,6,Monday,1
ORD504497,2023-01-05 21:39:00,CUST1071,REST3167,DP2086,2,460.64,Cash,preparing,22,33,7.43,20,Kitchen Nair,Italian,4.91,24 Road,Lucknow,10:00,01:00,1165,Karan Nair,Bike,MH65Z5799,8920513950,4.87,2018-08-05,True,Tara Kapoor,9849453439,tara.kapoor71@example.com,2023-12-16,144 Block,Kolkata,901937,906,21,Thursday,1
ORD504498,2023-01-19 22:03:00,CUST1450,REST3031,DP2041,4,840.96,Wallet,delivered,43,57,3.05,0,Dine Mehta,South Indian,4.81,162 Road,Chennai,10:00,21:30,1197,Arnav Mehta,Scooter,KA62L2746,8683096117,4.65,2020-10-11,True,Anaya Jain,9955646872,anaya.jain450@example.com,2019-06-20,61 Cross Street,Hyderabad,440310,804,22,Thursday,1
ORD504499,2023-01-18 18:52:00,CUST1570,REST3496,DP2134,2,52.3,UPI,delivered,35,51,0.23,0,Spice Sharma,Mexican,4.23,8 Avenue,Mumbai,9:00,01:00,245,Rohan Malhotra,Bike,MH41T3419,8754449757,4.32,2016-02-26,True,Ishaan Joshi,9932730026,ishaan.joshi570@example.com,2024-09-23,122 Cross Street,Jaipur,229562,199,18,Wednesday,1
ORD504500,2023-01-08 22:18:00,CUST1457,REST3539,DP2202,4,1163.41,Cash,delivered,35,31,1.29,30,Taste Singh,Continental,4.48,158 Complex,Delhi,10:00,23:00,1056,Meera Jain,Bicycle,KA79W4869,8692924546,4.92,2023-06-07,True,Vidyut Singh,9848057581,vidyut.singh457@example.com,2019-02-22,206 Station Road,Delhi,122537,126,22,Sunday,1
ORD504501,2023-01-18 22:04:00,CUST1053,REST3291,DP2101,2,400.98,Wallet,delivered,27,47,0.4,0,Dine Iyer,Fast Food,4.4,82 Road,Chennai,10:00,23:00,823,Pooja Verma,Bike,KA92E9787,8657655456,4.47,2017-05-30,False,Sahil Jain,9613307079,sahil.jain53@example.com,2020-01-05,189 Cross Street,Pune,951204,1371,22,Wednesday,1
ORD504502,2023-01-09 15:20:00,CUST1498,REST3369,DP2593,6,1448.21,UPI,preparing,39,76,2.87,20,Kitchen Das,Italian,3.63,177 Complex,Pune,9:00,22:00,787,Neha Bhatia,Car,UP17L6410,8653782312,4.7,2016-01-13,False,Kavya Malhotra,9811958979,kavya.malhotra498@example.com,2018-05-23,129 Block,Lucknow,949333,1170,15,Monday,1
ORD504503,2023-01-03 22:14:00,CUST1135,REST3277,DP2392,4,822.56,Card,delivered,33,60,0.04,0,Corner Desai,Street Food,4.29,10 Complex,Hyderabad,10:00,00:30,663,Sahil Gupta,Bike,TN29R8208,8628573447,4.2,2018-02-12,True,Rohan Nair,9619874754,rohan.nair135@example.com,2019-06-02,129 Block,Kolkata,215239,901,22,Tuesday,1
ORD504504,2023-01-10 14:17:00,CUST1482,REST3321,DP2336,4,596.4,Card,delivered,39,37,0.55,20,Kitchen Iyer,Italian,3.79,105 Lane,Lucknow,10:00,00:30,800,Kabir Iyer,Bike,DL68D3001,8734588093,4.35,2021-06-27,False,Khushi Chopra,9972146075,khushi.chopra482@example.com,2018-10-05,90 Cross Street,Delhi,865408,2,14,Tuesday,1
ORD504505,2023-01-01 16:26:00,CUST1313,REST3342,DP2270,6,548.68,UPI,preparing,29,53,2.04,0,House Sharma,Chinese,4.46,134 Lane,Bengaluru,9:00,01:00,382,Khushi Khan,Bike,MH98S1977,8750648210,5.0,2017-07-13,True,Maya Rao,9988308039,maya.rao313@example.com,2018-03-31,102 Cross Street,Mumbai,892032,446,16,Sunday,1
ORD504506,2023-01-17 00:56:00,CUST1284,REST3305,DP2208,5,947.87,UPI,delivered,31,45,0.27,0,Hub Das,Mexican,4.22,26 Road,Hyderabad,9:00,22:00,739,Arjun Desai,Bike,UP75M3089,8757939189,4.75,2016-09-12,True,Rohan Jain,9970709507,rohan.jain284@example.com,2020-04-15,106 Block,Ahmedabad,604514,1489,0,Tuesday,1
ORD504507,2023-01-20 03:00:00,CUST1457,REST3413,DP2585,3,164.52,UPI,delivered,40,73,3.88,10,Kitchen Agarwal,Fast Food,3.92,154 Road,Delhi,9:00,23:00,187,Aarav Gupta,Car,MH22C7845,8881836823,4.67,2020-09-03,True,Vidyut Singh,9848057581,vidyut.singh457@example.com,2019-02-22,206 Station Road,Delhi,122537,126,3,Friday,1
ORD504508,2023-01-09 20:15:00,CUST1396,REST3498,DP2276,5,1147.57,Wallet,delivered,11,39,3.03,0,Corner Chopra,South Indian,4.57,108 Lane,Delhi,11:00,01:00,1000,Tara Nair,Bike,MH81Y1203,8972137354,4.66,2024-03-16,False,Kabir Jain,9967593726,kabir.jain396@example.com,2023-07-08,107 Sector,Jaipur,285377,169,20,Monday,1
ORD504509,2023-01-20 20:01:00,CUST1008,REST3531,DP2490,5,1428.68,Card,delivered,30,39,1.84,100,Grill Agarwal,Mexican,4.37,175 Road,Kolkata,9:00,00:30,1063,Aarav Bhatia,Bike,KA20S1415,8995912331,4.6,2018-07-13,False,Arnav Saxena,9687324253,arnav.saxena8@example.com,2022-02-25,91 Station Road,Hyderabad,845911,1399,20,Friday,1
ORD504510,2023-01-03 18:44:00,CUST1552,REST3245,DP2331,5,661.01,Cash,delivered,55,84,0.25,50,Hub Sharma,Chinese,4.4,83 Lane,Jaipur,11:00,23:00,559,Maya Patel,Bike,UP62J8011,8701353165,4.33,2016-10-12,False,Rhea Singh,9737381025,rhea.singh552@example.com,2020-08-04,117 Cross Street,Hyderabad,596830,102,18,Tuesday,1
ORD504511,2023-01-02 04:54:00,CUST1288,REST3298,DP2266,4,1097.33,Wallet,delivered,25,18,4.95,20,Taste Sharma,Chinese,4.68,19 Street,Lucknow,11:00,01:00,875,Arjun Chopra,Scooter,TN85S6340,8824984492,5.0,2018-03-25,True,Vidyut Rao,9755157915,vidyut.rao288@example.com,2020-04-29,177 Sector,Kolkata,613110,714,4,Monday,1
ORD504512,2023-01-11 07:15:00,CUST1141,REST3370,DP2307,3,925.72,UPI,delivered,55,75,0.17,10,Kitchen Joshi,Mexican,4.25,31 Road,Jaipur,8:00,21:30,1098,Khushi Gupta,Car,KA80P1691,8762131202,4.42,2025-05-11,True,Meera Verma,9757500627,meera.verma141@example.com,2022-01-08,96 Sector,Bengaluru,366059,1087,7,Wednesday,1
ORD504513,2023-01-13 18:13:00,CUST1421,REST3065,DP2062,5,833.18,Wallet,delivered,44,75,6.1,100,Corner Agarwal,Mexican,4.24,183 Avenue,Chennai,10:00,22:00,522,Reyansh Sharma,Bicycle,MH71L6167,8864323224,4.27,2022-06-11,True,Tara Mehta,9646540280,tara.mehta421@example.com,2019-02-16,36 MG Road,Ahmedabad,875470,786,18,Friday,1
ORD504514,2023-01-04 17:04:00,CUST1562,REST3486,DP2283,1,142.48,Card,delivered,37,66,2.47,50,Bites Bhatia,North Indian,4.61,115 Avenue,Pune,9:00,23:00,929,Nikhil Mehta,Bike,KA40R2860,8948449836,4.23,2021-05-13,True,Rhea Chopra,9858734024,rhea.chopra562@example.com,2021-11-17,170 Sector,Bengaluru,989789,1143,17,Wednesday,1
ORD504515,2023-01-06 14:10:00,CUST1126,REST3258,DP2390,1,357.08,UPI,delivered,49,74,0.06,20,Cafe Verma,Fast Food,3.98,130 Street,Kolkata,11:00,01:00,771,Rohan Agarwal,Bike,KA15E9179,8750861072,4.33,2024-05-21,True,Reyansh Chopra,9981061753,reyansh.chopra126@example.com,2019-10-11,80 Block,Mumbai,689077,835,14,Friday,1
ORD504516,2023-01-01 16:55:00,CUST1233,REST3321,DP2423,5,1060.99,Card,delivered,44,77,2.8,0,Kitchen Iyer,Italian,3.79,105 Lane,Lucknow,10:00,00:30,800,Reyansh Saxena,Car,TN12F5718,8989880560,4.89,2018-02-26,False,Shivansh Nair,9623372367,shivansh.nair233@example.com,2022-05-04,96 Cross Street,Mumbai,484440,138,16,Sunday,1
ORD504517,2023-01-01 10:09:00,CUST1573,REST3381,DP2547,4,1271.91,Card,delivered,22,58,0.66,100,Corner Rao,Chinese,4.37,120 Complex,Bengaluru,8:00,01:00,1084,Aarav Malhotra,Scooter,TN58K7542,8704369631,4.54,2020-06-12,True,Reyansh Mehta,9700686598,reyansh.mehta573@example.com,2019-05-10,239 Sector,Chennai,589247,390,10,Sunday,1
ORD504518,2023-01-11 16:30:00,CUST1366,REST3030,DP2108,2,262.21,UPI,rider_unavailable,46,74,0.54,30,Kitchen Bhatia,Chinese,3.52,103 Avenue,Delhi,10:00,01:00,443,Reyansh Rao,Bike,TN92K2809,8651677207,4.68,2021-11-13,True,Neha Agarwal,9732387032,neha.agarwal366@example.com,2023-07-24,153 Block,Chennai,590102,219,16,Wednesday,1
ORD504519,2023-01-15 06:55:00,CUST1177,REST3330,DP2403,4,324.35,Wallet,delivered,25,59,2.12,0,Kitchen Malhotra,South Indian,3.98,19 Complex,Pune,8:00,22:00,460,Meera Jain,Scooter,KA97T3151,8792760417,4.61,2023-06-18,True,Maya Agarwal,9800951329,maya.agarwal177@example.com,2019-09-18,176 Sector,Delhi,205656,174,6,Sunday,1
ORD504520,2023-01-18 13:22:00,CUST1311,REST3403,DP2250,1,164.71,Wallet,delivered,30,69,1.49,20,Kitchen Jain,Mexican,3.94,173 Road,Mumbai,10:00,23:00,750,Aarav Verma,Bike,MH53Z1701,8817705372,4.22,2017-04-29,True,Khushi Desai,9862437519,khushi.desai311@example.com,2019-01-08,231 Block,Jaipur,957975,113,13,Wednesday,1
ORD504521,2023-01-11 23:26:00,CUST1068,REST3531,DP2412,2,598.48,Wallet,delivered,34,71,0.27,30,Grill Agarwal,Mexican,4.37,175 Road,Kolkata,9:00,00:30,1063,Khushi Gupta,Bike,UP43V2742,8832894021,4.14,2021-12-28,True,Reyansh Malhotra,9844499692,reyansh.malhotra68@example.com,2022-08-25,227 Block,Chennai,863240,1426,23,Wednesday,1
ORD504522,2023-01-18 09:55:00,CUST1540,REST3421,DP2071,4,503.04,UPI,delivered,26,64,0.8,100,Taste Das,South Indian,3.97,25 Avenue,Chennai,9:00,22:00,742,Anaya Mehta,Bike,TN90D8370,8999750442,5.0,2019-10-02,True,Aniket Verma,9760096113,aniket.verma540@example.com,2021-04-06,117 Block,Ahmedabad,659577,691,9,Wednesday,1
ORD504523,2023-01-13 18:46:00,CUST1401,REST3212,DP2546,1,61.29,UPI,delivered,22,21,1.29,0,Kitchen Saxena,Mexican,4.78,101 Complex,Pune,10:00,00:30,540,Zoya Khan,Car,TN31I4397,8871691349,4.77,2016-07-01,False,Shivansh Malhotra,9835723857,shivansh.malhotra401@example.com,2019-04-26,199 Station Road,Chennai,960083,1204,18,Friday,1
ORD504524,2023-01-17 22:26:00,CUST1419,REST3132,DP2310,6,1395.69,Wallet,delivered,35,44,1.46,10,Cafe Bhatia,Street Food,4.36,52 Avenue,Kolkata,8:00,00:30,851,Aarav Singh,Bike,TN18T6927,8911957308,4.53,2021-05-22,False,Arnav Kapoor,9636728201,arnav.kapoor419@example.com,2023-12-13,145 MG Road,Ahmedabad,791595,336,22,Tuesday,1
ORD504525,2023-01-01 14:52:00,CUST1258,REST3412,DP2406,3,344.78,Cash,preparing,20,46,3.32,0,House Rao,Continental,5.0,2 Avenue,Chennai,8:00,01:00,415,Tara Chopra,Scooter,DL73Q9596,8645081105,4.28,2019-04-05,False,Zoya Kapoor,9763275622,zoya.kapoor258@example.com,2019-11-06,42 Cross Street,Chennai,472831,1062,14,Sunday,1
ORD504526,2023-01-12 01:41:00,CUST1463,REST3031,DP2320,2,697.88,Cash,preparing,25,30,1.2,50,Dine Mehta,South Indian,4.81,162 Road,Chennai,10:00,21:30,1197,Vidyut Kapoor,Scooter,DL98H6036,8667293645,4.63,2018-05-09,True,Sahil Kapoor,9618602276,sahil.kapoor463@example.com,2020-10-03,166 Cross Street,Jaipur,542005,1127,1,Thursday,1
ORD504527,2023-01-19 14:15:00,CUST1262,REST3576,DP2344,3,698.91,Card,delivered,34,65,3.97,0,Hub Agarwal,Street Food,3.52,175 Complex,Hyderabad,9:00,00:30,988,Zoya Verma,Car,KA73S7189,8931216967,4.46,2023-08-02,True,Arjun Verma,9944377849,arjun.verma262@example.com,2024-06-20,68 Station Road,Ahmedabad,546822,1265,14,Thursday,1
ORD504528,2023-01-11 13:59:00,CUST1389,REST3174,DP2049,5,232.94,Card,delivered,30,64,3.78,0,Corner Saxena,Chinese,4.45,200 Road,Delhi,8:00,00:30,172,Khushi Verma,Bicycle,UP76W4795,8930277610,4.07,2017-11-25,True,Reyansh Bhatia,9928193710,reyansh.bhatia389@example.com,2022-05-27,151 MG Road,Kolkata,479082,937,13,Wednesday,1
ORD504529,2023-01-05 00:27:00,CUST1543,REST3255,DP2260,5,1177.82,Card,delivered,41,32,4.91,100,Kitchen Mehta,Mexican,3.97,196 Lane,Bengaluru,9:00,21:30,825,Vidyut Gupta,Bicycle,MH86F9190,8928591743,4.32,2016-12-26,True,Aarzoo Saxena,9981774320,aarzoo.saxena543@example.com,2018-06-03,97 Cross Street,Lucknow,763404,99,0,Thursday,1
ORD504530,2023-01-18 23:22:00,CUST1166,REST3019,DP2363,2,280.32,Cash,delivered,33,24,2.63,100,Taste Agarwal,Fast Food,4.29,95 Lane,Delhi,8:00,22:00,399,Arnav Verma,Scooter,TN12B2375,8768526340,4.72,2022-09-30,True,Aniket Chopra,9776394064,aniket.chopra166@example.com,2019-08-28,202 Block,Mumbai,400743,296,23,Wednesday,1
ORD504531,2023-01-07 13:44:00,CUST1363,REST3408,DP2537,4,736.13,Card,delivered,10,2,0.15,0,Hub Singh,Street Food,4.62,132 Lane,Kolkata,10:00,01:00,970,Saira Khan,Car,TN30D3115,8888006023,4.48,2020-09-09,False,Amit Bhatia,9645472705,amit.bhatia363@example.com,2024-04-10,232 Station Road,Ahmedabad,656417,347,13,Saturday,1
ORD504532,2023-01-02 19:29:00,CUST1173,REST3223,DP2192,1,89.66,Cash,delivered,17,15,4.79,0,Cafe Kapoor,Desserts,4.05,114 Road,Lucknow,10:00,01:00,875,Rohan Rao,Bicycle,DL31C6101,8929243003,4.66,2019-10-19,False,Arjun Kapoor,9747648089,arjun.kapoor173@example.com,2024-07-25,141 Cross Street,Pune,736410,1086,19,Monday,1
ORD504533,2023-01-19 08:15:00,CUST1307,REST3014,DP2278,1,233.46,Wallet,delivered,37,47,0.18,20,Hub Kapoor,Fast Food,5.0,179 Avenue,Hyderabad,9:00,23:00,596,Saira Patel,Bicycle,UP13O8598,8674423146,4.62,2023-11-20,False,Kabir Kapoor,9844264812,kabir.kapoor307@example.com,2024-10-17,96 Sector,Lucknow,603699,1100,8,Thursday,1
ORD504534,2023-01-12 16:43:00,CUST1273,REST3148,DP2473,4,1512.65,Card,delivered,32,63,4.86,50,Cafe Nair,Seafood,3.96,140 Lane,Jaipur,8:00,00:30,1011,Anaya Sharma,Car,UP47U3742,8600291484,5.0,2016-09-03,False,Neha Verma,9815060622,neha.verma273@example.com,2018-07-29,146 Block,Chennai,490133,1133,16,Thursday,1
ORD504535,2023-01-19 10:48:00,CUST1178,REST3491,DP2459,6,1080.65,UPI,delivered,36,41,0.51,0,Kitchen Chopra,South Indian,4.19,167 Avenue,Jaipur,8:00,00:30,812,Priya Chopra,Car,KA79B8259,8995090173,4.24,2019-02-10,True,Arjun Jain,9651842632,arjun.jain178@example.com,2022-03-07,208 Station Road,Lucknow,172894,1201,10,Thursday,1
ORD504536,2023-01-06 03:32:00,CUST1244,REST3336,DP2446,5,753.81,UPI,delivered,25,16,4.12,100,Hub Singh,Continental,3.79,86 Street,Delhi,8:00,21:30,496,Meera Desai,Bicycle,UP86H6739,8760632643,4.71,2019-03-11,True,Arjun Bhatia,9795051179,arjun.bhatia244@example.com,2023-10-03,206 Station Road,Mumbai,259715,1244,3,Friday,1
ORD504537,2023-01-03 03:09:00,CUST1564,REST3274,DP2262,3,1250.55,Wallet,delivered,18,13,6.12,100,Hub Jain,Street Food,4.19,187 Lane,Delhi,11:00,00:30,1099,Shivansh Joshi,Bicycle,DL69Y4409,8748405394,3.63,2016-08-05,True,Shivansh Gupta,9640192971,shivansh.gupta564@example.com,2023-07-07,83 Station Road,Kolkata,401668,103,3,Tuesday,1
ORD504538,2023-01-10 10:11:00,CUST1179,REST3589,DP2372,1,126.48,Cash,preparing,21,15,0.37,30,Corner Saxena,North Indian,3.81,37 Lane,Chennai,8:00,01:00,157,Arjun Chopra,Bike,DL30O6196,8945975455,5.0,2020-07-22,True,Nikhil Joshi,9776977336,nikhil.joshi179@example.com,2019-05-16,106 Cross Street,Pune,866086,105,10,Tuesday,1
ORD504539,2023-01-01 07:35:00,CUST1218,REST3079,DP2547,3,780.91,Wallet,delivered,37,42,2.53,10,Spice Joshi,Italian,4.71,75 Lane,Bengaluru,10:00,23:00,703,Aarav Malhotra,Scooter,TN58K7542,8704369631,4.54,2020-06-12,True,Vidyut Patel,9927810920,vidyut.patel218@example.com,2021-03-13,193 Sector,Chennai,669951,489,7,Sunday,1
ORD504540,2023-01-16 05:01:00,CUST1184,REST3417,DP2377,2,597.44,Wallet,delivered,37,50,3.64,100,Taste Agarwal,Street Food,4.01,9 Complex,Delhi,11:00,21:30,857,Shivansh Das,Scooter,TN50O8837,8994692523,4.66,2017-06-30,True,Pooja Khan,9788454266,pooja.khan184@example.com,2018-01-26,47 Station Road,Ahmedabad,799275,820,5,Monday,1
ORD504541,2023-01-16 22:54:00,CUST1370,REST3288,DP2439,6,1405.57,Card,delivered,32,36,2.66,20,Hub Sharma,South Indian,4.44,156 Street,Kolkata,10:00,23:00,925,Amit Bhatia,Scooter,UP48X6139,8784768077,4.58,2016-02-02,True,Arnav Nair,9909172835,arnav.nair370@example.com,2020-09-19,84 Sector,Hyderabad,966156,804,22,Monday,1
ORD504542,2023-01-18 07:31:00,CUST1554,REST3287,DP2421,4,616.06,Wallet,picked_up,50,56,3.31,20,Grill Rao,Seafood,4.06,8 Street,Kolkata,8:00,00:30,457,Kabir Iyer,Bicycle,UP96P4799,8983481701,5.0,2016-09-05,True,Aarzoo Verma,9605192789,aarzoo.verma554@example.com,2019-07-21,170 Station Road,Kolkata,484894,896,7,Wednesday,1
ORD504543,2023-01-07 21:19:00,CUST1053,REST3077,DP2525,5,984.16,Card,delivered,42,51,2.74,30,Spice Gupta,Seafood,4.9,56 Complex,Mumbai,11:00,21:30,680,Meera Agarwal,Bike,MH25C6902,8620552163,4.06,2022-02-14,True,Sahil Jain,9613307079,sahil.jain53@example.com,2020-01-05,189 Cross Street,Pune,951204,1371,21,Saturday,1
ORD504544,2023-01-16 11:10:00,CUST1215,REST3341,DP2217,3,634.63,Cash,delivered,39,40,0.62,10,Grill Iyer,Desserts,4.55,190 Lane,Delhi,11:00,22:00,919,Anaya Desai,Car,KA24S8889,8970707899,4.53,2016-11-23,True,Kavya Singh,9872563839,kavya.singh215@example.com,2024-01-20,214 Block,Mumbai,804083,689,11,Monday,1
